"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","비상시설위치","시설구분명","시설명건물명","해제일자",
"477","민방위급수시설","11_46_01_P","3340000","3340000-E201300005","20130315","","01","영업/정상","18","사용중","","","","","","82","","부산광역시 사하구 괴정동 740번지","부산광역시 사하구 낙동대로 263 (괴정동, 자유아파트)","49379","자유아파트(102동 6,7라인 옆)","20211014111417","U","2021-10-16 02:40:00.0","","381320.514089251","179493.423933588","부산광역시 사하구 괴정동 740번지","민간시설","자유아파트(102동 6,7라인 옆)","",
"478","민방위급수시설","11_46_01_P","3340000","3340000-E200200001","20021213","","01","영업/정상","18","사용중","","","","","","88","","부산광역시 사하구 구평동 41번지 7호","부산광역시 사하구 사하로 47 (구평동, 구평화신아파트)","49396","화신아파트(101동 옆)","20220110134617","U","2022-01-12 02:40:00.0","","381623.21652726","178158.926843244","부산광역시 사하구 구평동 41번지 7호","민간시설","화신아파트(101동 옆)","",
"479","민방위급수시설","11_46_01_P","3340000","3340000-E198400004","19841130","","01","영업/정상","18","사용중","","","","","","284","","부산광역시 사하구 하단동 495번지 1호","부산광역시 사하구 낙동대로520번길 36 (하단동, 부산여자고등학교)","49315","부산여자고등학교(정문앞)","20211014173735","U","2021-10-16 02:40:00.0","","379264.131898401","181022.436900506","부산광역시 사하구 하단동 495번지 1호","정부지원시설","부산여자고등학교(정문앞)","",
"480","민방위급수시설","11_46_01_P","3340000","3340000-E200800001","20080201","","01","영업/정상","18","사용중","","","","","","100","","부산광역시 사하구 당리동 317번지 16호","부산광역시 사하구 낙동대로398번길 12 (당리동, 사하구청)","49328","사하구청(제1별관 뒤 주차장)","20211014165817","U","2021-10-16 02:40:00.0","","380005.496569518","180144.556540222","부산광역시 사하구 당리동 317번지 16호","정부지원시설","사하구청(제1별관 뒤 주차장)","",
"481","민방위급수시설","11_46_01_P","3340000","3340000-E201300010","20130315","","01","영업/정상","18","사용중","","","","","","61","","부산광역시 사하구 다대동 85번지 15호","부산광역시 사하구 다대로 413-2 (다대동)","49518","금천탕","20220110134536","U","2022-01-12 02:40:00.0","","380579.828089395","175926.54316796","부산광역시 사하구 다대동 85번지 15호","민간시설","금천탕","",
"482","민방위급수시설","11_46_01_P","3340000","3340000-E201300011","20130315","","01","영업/정상","18","사용중","","","","","","50","","부산광역시 사하구 신평동 433번지 7호","부산광역시 사하구 비봉로 60-1 (신평동, 유성빌라)","49419","유성빌라","20220110133247","U","2022-01-12 02:40:00.0","","379170.519620301","179573.904566729","부산광역시 사하구 신평동 433번지 7호","민간시설","유성빌라","",
"483","민방위급수시설","11_46_01_P","3340000","3340000-E201300013","20130315","","01","영업/정상","18","사용중","","","","","","66","","부산광역시 사하구 하단동 360번지 1호","부산광역시 사하구 동매로 82 (하단동)","49415","배성도(개인)","20211014173214","U","2021-10-16 02:40:00.0","","379292.643841144","179898.739037005","부산광역시 사하구 하단동 360번지 1호","민간시설","배성도(개인)","",
"484","민방위급수시설","11_46_01_P","3340000","3340000-E201300014","20130315","","01","영업/정상","18","사용중","","","","","","61","","부산광역시 사하구 하단동 1187번지 1호","부산광역시 사하구 하신번영로207번길 23 (하단동)","49430","박신원(한솔탕)","20211014173511","U","2021-10-16 02:40:00.0","","378351.741235724","179577.491128907","부산광역시 사하구 하단동 1187번지 1호","민간시설","박신원(한솔탕)","",
"485","민방위급수시설","11_46_01_P","3340000","3340000-E201300015","20130315","","01","영업/정상","18","사용중","","","","","","65","","부산광역시 사하구 괴정동 350번지 72호","부산광역시 사하구 오작로 138 (괴정동, 동아파크맨션)","49360","동아파크맨션(노인정 옆)","20210420152204","U","2021-04-22 02:40:00.0","","382741.805726589","180062.669111418","부산광역시 사하구 괴정동 350번지 72호","민간시설","동아파크맨션(노인정 옆)","",
"486","민방위급수시설","11_46_01_P","3340000","3340000-E201300016","20130315","","01","영업/정상","18","사용중","","","","","","30","","부산광역시 사하구 괴정동 352번지 19호","부산광역시 사하구 오작로 114 (괴정동, 은창골든빌)","49360","승학대중탕","20211014144857","U","2021-10-16 02:40:00.0","","382657.699681473","179921.347163327","부산광역시 사하구 괴정동 352번지 19호","민간시설","승학대중탕","",
"487","민방위급수시설","11_46_01_P","3340000","3340000-E201300017","20130315","","01","영업/정상","18","사용중","","","","","","83","","부산광역시 사하구 괴정동 45번지 7호","부산광역시 사하구 오작로 169 (괴정동)","49347","유성탕","20211014145137","U","2021-10-16 02:40:00.0","","382947.781282771","180308.501130082","부산광역시 사하구 괴정동 45번지 7호","민간시설","유성탕","",
"488","민방위급수시설","11_46_01_P","3340000","3340000-E201300018","20130408","","01","영업/정상","18","사용중","","","","","","80","","부산광역시 사하구 괴정동 352번지 27호","부산광역시 사하구 오작로 104-4 (괴정동, 태평양프린스빌라)","49360","태평양프린스빌라(지하주차장 입구)","20211014145616","U","2021-10-16 02:40:00.0","","382705.218601416","179898.890434436","부산광역시 사하구 괴정동 352번지 27호","민간시설","태평양프린스빌라(지하주차장 입구)","",
"489","민방위급수시설","11_46_01_P","3340000","3340000-E201300020","20130315","","01","영업/정상","18","사용중","","","","","","85","","부산광역시 사하구 괴정동 1003번지","부산광역시 사하구 낙동대로216번길 10 (괴정동)","49338","동산요양병원","20211014151515","U","2021-10-16 02:40:00.0","","381671.858741905","179781.190456474","부산광역시 사하구 괴정동 1003번지","민간시설","동산요양병원","",
"490","민방위급수시설","11_46_01_P","3340000","3340000-E199500008","20011031","","01","영업/정상","18","사용중","","","","","","40","","부산광역시 사하구 하단동 715번지 6호","부산광역시 사하구 승학로17번길 76-7 (하단동, 광상건설다세대주택)","49315","광상빌라(정문)","20190709104018","U","2019-07-11 02:40:00.0","","379397.913634121","180746.233451541","부산광역시 사하구 하단동 715번지 6호","민간시설","광상빌라(정문)","",
"491","민방위급수시설","11_46_01_P","3340000","3340000-E199700001","19960131","","01","영업/정상","18","사용중","","","","","","69","","부산광역시 사하구 다대동 1549번지 4호","부산광역시 사하구 다대낙조2길 26 (다대동, 응봉초등학교)","49501","응봉초등학교(운동장)","20220110133848","U","2022-01-12 02:40:00.0","","379233.488522011","174421.605398364","부산광역시 사하구 다대동 1549번지 4호","공공시설","응봉초등학교(운동장)","",
"492","민방위급수시설","11_46_01_P","3340000","3340000-E201400001","20140312","","01","영업/정상","18","사용중","","","","","","66","","부산광역시 사하구 장림동 971번지 3호","부산광역시 사하구 하신중앙로3번길 34 (장림동, 국제금융고등학교)","49479","국제금융고등학교(교문 인근)","20220110133329","U","2022-01-12 02:40:00.0","","378828.547241564","177235.470546711","부산광역시 사하구 장림동 971번지 3호","공공시설","국제금융고등학교(교문 인근)","",
"493","민방위급수시설","11_46_01_P","3340000","3340000-E201400002","20140312","","01","영업/정상","18","사용중","","","","","","52","","부산광역시 사하구 감천동 544번지 8호","부산광역시 사하구 옥천로 24 (감천동)","49375","영일목욕탕(1)","20210624165239","U","2021-06-26 02:40:00.0","","382848.261271513","178566.256574045","부산광역시 사하구 감천동 544번지 8호","민간시설","영일목욕탕(1)","",
"494","민방위급수시설","11_46_01_P","3340000","3340000-E201400003","20140312","","01","영업/정상","18","사용중","","","","","","43","","부산광역시 사하구 감천동 544번지 8호","부산광역시 사하구 옥천로 24 (감천동)","604805","영일목욕탕(2)","20220110134830","U","2022-01-12 02:40:00.0","","382848.261271513","178566.256574045","부산광역시 사하구 감천동 544번지 8호","민간시설","영일목욕탕(2)","",
"495","민방위급수시설","11_46_01_P","3340000","3340000-E201500001","20150414","","01","영업/정상","18","사용중","","","","","","100","","부산광역시 사하구 괴정동 870번지 1호","부산광역시 사하구 사하로185번길 46 (괴정동)","49380","회화나무 샘터공원","20211014110245","U","2021-10-16 02:40:00.0","","381508.461251988","179448.689101358","부산광역시 사하구 괴정동 870번지 1호","자치단체자체시설","회화나무 샘터공원","",
"496","민방위급수시설","11_46_01_P","3340000","3340000-E199800005","19980715","","01","영업/정상","18","사용중","","","","","","30","","부산광역시 사하구 하단동 277번지 2호","부산광역시 사하구 동매로 120 (하단동, 한신혜성아파트)","49415","한신혜성아파트(102동 뒤편)","20211014172908","U","2021-10-16 02:40:00.0","","379697.483702324","179813.940476827","부산광역시 사하구 하단동 277번지 2호","민간시설","한신혜성아파트(102동 뒤편)","",
"497","민방위급수시설","11_46_01_P","3340000","3340000-E199200005","19920205","","01","영업/정상","18","사용중","","","","","","90","","부산광역시 사하구 괴정동 352번지 33호","부산광역시 사하구 오작로 104-1 (괴정동, 하이츠빌리지)","49360","하이츠빌리지(정문 경비실 앞)","20211014111737","U","2021-10-16 02:40:00.0","","382698.662139421","179834.991327366","부산광역시 사하구 괴정동 352번지 33호","민간시설","하이츠빌리지(정문 경비실 앞)","",
"498","민방위급수시설","11_46_01_P","3340000","3340000-E201300019","20130315","","01","영업/정상","18","사용중","","","","","","72","","부산광역시 사하구 괴정동 352번지 34호","부산광역시 사하구 오작로 104 (괴정동, 벽산하이츠타운)","49360","벽산하이츠타운(노인정 앞)","20211014145423","U","2021-10-16 02:40:00.0","","382657.143553687","179750.871429895","부산광역시 사하구 괴정동 352번지 34호","민간시설","벽산하이츠타운(노인정 앞)","",
"499","민방위급수시설","11_46_01_P","3340000","3340000-E198400003","19841130","","01","영업/정상","18","사용중","","","","","","705","","부산광역시 사하구 괴정동 530번지 13호","부산광역시 사하구 괴정로270번길 34 (괴정동, 협진태양아파트)","49387","협진태양아파트(2~3동 사이)","20211014102509","U","2021-10-16 02:40:00.0","","381413.792927351","179197.701312494","부산광역시 사하구 괴정동 530번지 13호","정부지원시설","협진태양아파트(2~3동 사이)","",
"500","민방위급수시설","11_46_01_P","3340000","3340000-E199300008","19930831","","01","영업/정상","18","사용중","","","","","","70","","부산광역시 사하구 장림동 244번지 6호","부산광역시 사하구 두송로 25 (장림동, 장림우림그린맨션)","49458","우림그린맨션(입구)","20220110133525","U","2022-01-12 02:40:00.0","","380447.698000427","177382.322690048","부산광역시 사하구 장림동 244번지 6호","민간시설","우림그린맨션(입구)","",
"501","민방위급수시설","11_46_01_P","3340000","3340000-E199400003","19940129","","01","영업/정상","18","사용중","","","","","","80","","부산광역시 사하구 신평동 425번지","부산광역시 사하구 비봉로 42 (신평동, 한신아파트)","49419","한신아파트(202동앞)","20220110133213","U","2022-01-12 02:40:00.0","","379251.59009695","179368.536874872","부산광역시 사하구 신평동 425번지","민간시설","한신아파트(202동앞)","",
"502","민방위급수시설","11_46_01_P","3340000","3340000-E201300009","20130315","","01","영업/정상","18","사용중","","","","","","73","","부산광역시 사하구 당리동 327번지 9호","부산광역시 사하구 괴정로 98 (당리동)","49412","보영탕","20191001204707","U","2019-10-03 02:40:00.0","","379974.527033241","179873.963344142","부산광역시 사하구 당리동 327번지 9호","민간시설","보영탕","",
"503","민방위급수시설","11_46_01_P","3340000","3340000-E200200003","19910613","","01","영업/정상","18","사용중","","","","","","80","","부산광역시 사하구 신평1동 14번지 1호","부산광역시 사하구 장평로 336 (신평동, 청솔맨션)","49440","청솔맨션(가동 1층 화단)","20220110133106","U","2022-01-12 02:40:00.0","","380189.520933054","179058.28364787","부산광역시 사하구 신평1동 14번지 1호","민간시설","청솔맨션(가동 1층 화단)","",
"504","민방위급수시설","11_46_01_P","3340000","3340000-E200300008","20031111","","01","영업/정상","18","사용중","","","","","","70","","부산광역시 사하구 신평동 100번지","부산광역시 사하구 다대로 109 (신평동, 신평한성임호아파트)","49393","신평한성임호아파트(3동)","20220110133023","U","2022-01-12 02:40:00.0","","380345.573526256","178844.74521913","부산광역시 사하구 신평동 100번지","민간시설","신평한성임호아파트(3동)","",
"505","민방위급수시설","11_46_01_P","3340000","3340000-E198600003","19861015","","01","영업/정상","18","사용중","","","","","","301","","부산광역시 사하구 괴정동 491번지 9호","부산광역시 사하구 사하로141번길 20 (괴정동, 국제아파트)","49388","국제아파트(1동뒤편 놀이터 앞)","20211014102906","U","2021-10-16 02:40:00.0","","381580.355276815","179138.609430637","부산광역시 사하구 괴정동 491번지 9호","정부지원시설","국제아파트(1동뒤편 놀이터 앞)","",
"506","민방위급수시설","11_46_01_P","3340000","3340000-E200700001","20070723","","01","영업/정상","18","사용중","","","","","","180","","부산광역시 사하구 괴정동 614번지 9호","부산광역시 사하구 사하로141번나길 35-4 (괴정동, 우신타워아파트)","49394","우신타워아파트(2동 옆 경로당 뒤편)","20211014110323","U","2021-10-16 02:40:00.0","","381314.443511596","179012.78246703","부산광역시 사하구 괴정동 614번지 9호","민간시설","우신타워아파트(2동 옆 경로당 뒤편)","",
"507","민방위급수시설","11_46_01_P","3340000","3340000-E199800001","19981021","","01","영업/정상","18","사용중","","","","","","120","","부산광역시 사하구 감천동 682번지 1호","부산광역시 사하구 감천로 38 (감천동, 감천현대아파트)","49446","현대아파트(관리사무소 옆, 감천1동)","20220110134701","U","2022-01-12 02:40:00.0","","381998.735749086","178655.837356249","부산광역시 사하구 감천동 682번지 1호","자치단체자체시설","현대아파트(관리사무소 옆, 감천1동)","",
"508","민방위급수시설","11_46_01_P","3340000","3340000-E201300003","20130315","","01","영업/정상","18","사용중","","","","","","55","","부산광역시 사하구 괴정동 1207번지 4호","부산광역시 사하구 장평로 378 (괴정동, 동진그린힐)","49392","동진그린힐아파트(경비실 옆)","20211014165110","U","2021-10-16 02:40:00.0","","380541.257327702","179268.164768737","부산광역시 사하구 괴정동 1207번지 4호","민간시설","동진그린힐아파트(경비실 옆)","",
"509","민방위급수시설","11_46_01_P","3340000","3340000-E200100002","20010412","","01","영업/정상","18","사용중","","","","","","80","","부산광역시 사하구 다대동 930번지","부산광역시 사하구 윤공단로 103 (다대동, 대건아파트)","49492","대건아파트(3동19-20호입구 앞)","20220110133819","U","2022-01-12 02:40:00.0","","379581.243675377","175174.167157194","부산광역시 사하구 다대동 930번지","민간시설","대건아파트(3동19-20호입구 앞)","",
"510","민방위급수시설","11_46_01_P","3340000","3340000-E199500003","19950105","","01","영업/정상","18","사용중","","","","","","86","","부산광역시 사하구 다대동 1550번지","부산광역시 사하구 다대낙조2길 12 (다대동, 도시몰운대아파트)","49503","몰운대아파트(105동)","20220110133918","U","2022-01-12 02:40:00.0","","379321.085862326","174325.807501869","부산광역시 사하구 다대동 1550번지","민간시설","몰운대아파트(105동)","",
"511","민방위급수시설","11_46_01_P","3340000","3340000-E200100006","20010507","","01","영업/정상","18","사용중","","","","","","30","","부산광역시 사하구 신평동 산 84번지","","","새마을금고(신평1동,산 84번지)","20220110133141","U","2022-01-12 02:40:00.0","","379397.419468074","179170.803230824","부산광역시 사하구 신평동 산 84번지","민간시설","새마을금고(신평1동,산 84번지)","",
"512","민방위급수시설","11_46_01_P","3340000","3340000-E201700001","20171229","","01","영업/정상","18","사용중","","","","","","120","","부산광역시 사하구 장림동 380번지 2호","부산광역시 사하구 다대로 317 (장림동)","49511","신장림레포츠","20220110133637","U","2022-01-12 02:40:00.0","","380242.229956273","176764.196253648","부산광역시 사하구 장림동 380번지 2호","민간시설","신장림레포츠","",
"513","민방위급수시설","11_46_01_P","3340000","3340000-E201100001","20110331","","01","영업/정상","18","사용중","","","","","","72","","부산광역시 사하구 다대동 1548번지 13호","부산광역시 사하구 다대낙조2길 11 (다대동, 다대푸른아파트)","49504","푸른아파트(관리사무소앞)","20220110133948","U","2022-01-12 02:40:00.0","","379165.529103657","174249.724751587","부산광역시 사하구 다대동 1548번지 13호","민간시설","푸른아파트(관리사무소앞)","",
"514","민방위급수시설","11_46_01_P","3340000","3340000-E200100001","20010412","","01","영업/정상","18","사용중","","","","","","60","","부산광역시 사하구 다대동 960번지","부산광역시 사하구 윤공단로17번길 29 (다대동, 우신주택)","49502","우신아파트(5동앞)","20220110134024","U","2022-01-12 02:40:00.0","","379462.607575209","174491.469961028","부산광역시 사하구 다대동 960번지","민간시설","우신아파트(5동앞)","",
"515","민방위급수시설","11_46_01_P","3350000","3350000-E199500026","19950415","","01","영업/정상","18","사용중","","","","","","150","","부산광역시 금정구 부곡동 346번지","부산광역시 금정구 기찰로22번길 37 (부곡동)","609822","금양중앞","20220209102727","U","2022-02-11 02:40:00.0","","390646.1979513","194735.499293338","부산광역시 금정구 부곡동 346번지","자치단체자체시설","금양중앞","",
"516","민방위급수시설","11_46_01_P","3350000","3350000-E199500034","20080722","","01","영업/정상","18","사용중","","","","","","60","","부산광역시 금정구 노포동 1025-4","부산광역시 금정구 노포사송로 231-9(노포동)","46203","양산 자두농원옆","20220614105842","U","2022-06-16 02:40:00.0","","389384.481582945","201801.491248804","부산광역시 금정구 노포동 1025-4","자치단체자체시설","양산 자두농원옆","",
"517","민방위급수시설","11_46_01_P","3350000","3350000-E199500013","19950102","","01","영업/정상","18","사용중","","","","","","70","","부산광역시 금정구 구서동 1006번지 2호","부산광역시 금정구 금샘로 446 (구서동)","609761","선경3차아파트 312동","20220128151925","U","2022-01-30 02:40:00.0","","389653.386303955","197891.4675755","부산광역시 금정구 구서동 1006번지 2호","민간시설","선경3차아파트 312동","",
"518","민방위급수시설","11_46_01_P","3350000","3350000-E199500017","19951221","","01","영업/정상","18","사용중","","","","","","100","","부산광역시 금정구 구서동 252번지 7호","부산광역시 금정구 금강로468번길 19 (구서동)","609847","한일APT","20220126100540","U","2022-01-28 02:40:00.0","","390086.35684191","196403.548350905","부산광역시 금정구 구서동 252번지 7호","자치단체자체시설","한일APT","",
"519","민방위급수시설","11_46_01_P","3350000","3350000-E199500031","19951226","","01","영업/정상","18","사용중","","","","","","50","","부산광역시 금정구 선동 724-8","부산광역시 금정구 상현로 41(선동)","46211","상현마을","20220630175443","U","2022-07-02 02:40:00.0","","391886.957927909","198429.218380432","부산광역시 금정구 선동 724-8","자치단체자체시설","상현마을","",
"520","민방위급수시설","11_46_01_P","3350000","3350000-E199500015","19950102","","01","영업/정상","18","사용중","","","","","","30","","부산광역시 금정구 구서동 1025번지","부산광역시 금정구 두실로45번길 102 (구서동)","609762","일신APT 2동","20220128152306","U","2022-01-30 02:40:00.0","","389714.788073504","197328.100408269","부산광역시 금정구 구서동 1025번지","민간시설","일신APT 2동","",
"521","민방위급수시설","11_46_01_P","3350000","3350000-E201000001","20010630","","01","영업/정상","18","사용중","","","","","","90","","부산광역시 금정구 구서동 201번지 7호","부산광역시 금정구 중앙대로1901번길 19 (구서동)","609804","진흥목화 APT","20190131093314","U","2019-02-02 02:40:00.0","","390155.900758938","196952.466877142","부산광역시 금정구 구서동 201번지 7호","민간시설","진흥목화 APT","",
"522","민방위급수시설","11_46_01_P","3350000","3350000-E199500016","19951221","","01","영업/정상","18","사용중","","","","","","65","","부산광역시 금정구 구서동 124번지","부산광역시 금정구 체육공원로101번길 51 (구서동)","","금단마을","20190412151805","U","2019-04-14 02:40:00.0","","390979.70299043","197043.958906227","부산광역시 금정구 구서동 124번지","자치단체자체시설","금단마을","",
"523","민방위급수시설","11_46_01_P","3350000","3350000-E199200001","19921004","","01","영업/정상","18","사용중","","","","","","50","","부산광역시 금정구 구서동 75번지","부산광역시 금정구 체육공원로 56 (구서동)","609854","태평양APT","20220126100718","U","2022-01-28 02:40:00.0","","390883.750684278","196374.830634724","부산광역시 금정구 구서동 75번지","민간시설","태평양APT","",
"524","민방위급수시설","11_46_01_P","3350000","3350000-E199500037","19951119","","01","영업/정상","18","사용중","","","","","","60","","부산광역시 금정구 노포동 596번지","부산광역시 금정구 노포사송로 119-3 (노포동)","609360","대룡마을","20220209184935","U","2022-02-11 02:40:00.0","","389967.969887786","200883.36530113","부산광역시 금정구 노포동 596번지","자치단체자체시설","대룡마을","",
"525","민방위급수시설","11_46_01_P","3350000","3350000-E198400001","19841101","","01","영업/정상","18","사용중","","","","","","100","","부산광역시 금정구 서동 134번지 13호","부산광역시 금정구 윤산로 279 (서동)","609828","서곡초등학교","20220203093024","U","2022-02-05 02:40:00.0","","391565.369559772","193234.732454956","부산광역시 금정구 서동 134번지 13호","공공시설","서곡초등학교","",
"526","민방위급수시설","11_46_01_P","3350000","3350000-E201500001","20150902","","01","영업/정상","18","사용중","","","","","","60","","부산광역시 금정구 두구동 1193-1","부산광역시 금정구 조리2길 66(두구동)","46208","조리마을","20220614105647","U","2022-06-16 02:40:00.0","","392317.508464458","202339.475611662","부산광역시 금정구 두구동 1193-1","자치단체자체시설","조리마을","",
"527","민방위급수시설","11_46_01_P","3350000","3350000-E199600006","19961226","","01","영업/정상","18","사용중","","","","","","55","","부산광역시 금정구 선동 811번지 26호","부산광역시 금정구 체육공원로176번길 17-5 (선동)","609380","신현마을","20220204105439","U","2022-02-06 02:40:00.0","","391397.513450144","197484.778885671","부산광역시 금정구 선동 811번지 26호","자치단체자체시설","신현마을","",
"528","민방위급수시설","11_46_01_P","3350000","3350000-E200400001","20040906","","01","영업/정상","18","사용중","","","","","","93","","부산광역시 금정구 두구동 1482번지 19호","부산광역시 금정구 고분로 148 (두구동)","609370","도로공사","20220204105413","U","2022-02-06 02:40:00.0","","391489.092667715","199742.413561025","부산광역시 금정구 두구동 1482번지 19호","민간시설","도로공사","",
"529","민방위급수시설","11_46_01_P","3350000","3350000-E199500003","19950125","","01","영업/정상","18","사용중","","","","","","60","","부산광역시 금정구 금성동 222번지 1호","부산광역시 금정구 산성로 435 (금성동)","609420","금성어린이집","20220208111452","U","2022-02-10 02:40:00.0","","386948.998244854","196597.31581543","부산광역시 금정구 금성동 222번지 1호","자치단체자체시설","금성어린이집","",
"530","민방위급수시설","11_46_01_P","3350000","3350000-E201300004","20131220","","01","영업/정상","18","사용중","","","","","","72","","부산광역시 금정구 부곡동 364-15 현대아파트","부산광역시 금정구 동부곡로27번길 85(부곡동, 현대아파트)","46270","부곡현대아파트","20220614113946","U","2022-06-16 02:40:00.0","","390715.867533669","194292.250859835","부산광역시 금정구 부곡동 364-15 현대아파트","민간시설","부곡현대아파트","",
"531","민방위급수시설","11_46_01_P","3350000","3350000-E201400001","20140513","","01","영업/정상","18","사용중","","","","","","144","","부산광역시 금정구 선동 998번지 1호","","","선동잔디구장 옆","20220204105353","U","2022-02-06 02:40:00.0","","392058.560938623","198871.178225482","부산광역시 금정구 선동 998번지 1호","자치단체자체시설","선동잔디구장 옆","",
"532","민방위급수시설","11_46_01_P","3350000","3350000-E199500042","19950628","","01","영업/정상","18","사용중","","","","","","80","","부산광역시 금정구 서동 228번지 1호","부산광역시 금정구 중군진로 25 (서동, 삼한여명아파트)","46335","삼한APT(서2동)","20220127165107","U","2022-01-29 02:40:00.0","","391976.703123754","192432.114097336","부산광역시 금정구 서동 228번지 1호","민간시설","삼한APT(서2동)","",
"533","민방위급수시설","11_46_01_P","3350000","3350000-E199500043","19950117","","01","영업/정상","18","사용중","","","","","","50","","부산광역시 금정구 남산동 127-3 남산하이츠타운","부산광역시 금정구 중앙대로1985번길 30, 남산하이츠타운 (남산동)","46227","남산하이츠타운","20220513160404","U","2022-05-15 02:40:00.0","","390192.07429600000","198152.60281800000","부산광역시 금정구 남산동 127-3 남산하이츠타운","민간시설","남산하이츠타운","",
"534","민방위급수시설","11_46_01_P","3350000","3350000-E199700002","19971103","","01","영업/정상","18","사용중","","","","","","55","","부산광역시 금정구 금성동 산 30번지","부산광역시 금정구 중리2길 24-0 (금성동)","","2통지내","20220208111832","U","2022-02-10 02:40:00.0","","387227.834534567","196661.790231236","부산광역시 금정구 금성동 산 30번지","자치단체자체시설","2통지내","",
"535","민방위급수시설","11_46_01_P","3350000","3350000-E199500023","19950925","","01","영업/정상","18","사용중","","","","","","40","","부산광역시 금정구 서동 304번지 55호","부산광역시 금정구 명서로45번길 114 (서동)","609833","5차공동지하수","20220127165258","U","2022-01-29 02:40:00.0","","391129.391226397","192507.396644731","부산광역시 금정구 서동 304번지 55호","자치단체자체시설","5차공동지하수","",
"536","민방위급수시설","11_46_01_P","3350000","3350000-E199500009","19950102","","01","영업/정상","18","사용중","","","","","","120","","부산광역시 금정구 구서동 1027번지 1호","부산광역시 금정구 금강로541번길 40 (구서동)","609763","우성APT 12동","20220128152501","U","2022-01-30 02:40:00.0","","389727.626693795","197223.790594013","부산광역시 금정구 구서동 1027번지 1호","민간시설","우성APT 12동","",
"537","민방위급수시설","11_46_01_P","3350000","3350000-E199500012","19950102","","01","영업/정상","18","사용중","","","","","","70","","부산광역시 금정구 구서동 1011번지","부산광역시 금정구 금샘로420번길 13 (구서동)","609761","선경3차APT 311동","20220128151828","U","2022-01-30 02:40:00.0","","389677.415503712","197754.141928132","부산광역시 금정구 구서동 1011번지","민간시설","선경3차APT 311동","",
"538","민방위급수시설","11_46_01_P","3350000","3350000-E199600007","19960523","","01","영업/정상","18","사용중","","","","","","100","","부산광역시 금정구 부곡동 373번지 4호","부산광역시 금정구 동부곡로27번길 88 (부곡동)","609715","대동대학","20220209102759","U","2022-02-11 02:40:00.0","","390754.365349889","194194.107870041","부산광역시 금정구 부곡동 373번지 4호","공공시설","대동대학","",
"539","민방위급수시설","11_46_01_P","3350000","3350000-E201000002","20000730","","01","영업/정상","18","사용중","","","","","","90","","부산광역시 금정구 금사동 561번지 1호","부산광역시 금정구 중군진로 21 (금사동)","609810","삼한APT(금사동)","20211022163121","U","2021-10-24 02:40:00.0","","392024.581770549","192458.663125644","부산광역시 금정구 금사동 561번지 1호","민간시설","삼한APT(금사동)","",
"540","민방위급수시설","11_46_01_P","3350000","3350000-E201300001","20131011","","01","영업/정상","18","사용중","","","","","","78","","부산광역시 금정구 부곡동 675번지","부산광역시 금정구 윤산로 135 (부곡동)","609862","수도사","20220209102826","U","2022-02-11 02:40:00.0","","390975.028457334","193925.363540026","부산광역시 금정구 부곡동 675번지","민간시설","수도사","",
"541","민방위급수시설","11_46_01_P","3350000","3350000-E201300002","20131011","","01","영업/정상","18","사용중","","","","","","90","","부산광역시 금정구 오륜동 625번지","부산광역시 금정구 오륜대로126번길 62-0","609724","오륜정보산업학교","20220126103846","U","2022-01-28 02:40:00.0","","391516.476860845","196202.857738956","부산광역시 금정구 오륜동 625번지","공공시설","오륜정보산업학교","",
"542","민방위급수시설","11_46_01_P","3350000","3350000-E199500039","19950410","","01","영업/정상","18","사용중","","","","","","280","","부산광역시 금정구 남산동 21-1 범어사불교대학","부산광역시 금정구 팔송로7번길 5, 범어사불교대학 (남산동)","46219","범어사불교대학총동문회","20220512133039","U","2022-05-14 02:40:00.0","","390281.000576637","198965.643910344","부산광역시 금정구 남산동 21-1 범어사불교대학","자치단체자체시설","범어사불교대학총동문회","",
"543","민방위급수시설","11_46_01_P","3350000","3350000-E199500041","19950125","","01","영업/정상","18","사용중","","","","","","70","","부산광역시 금정구 금성동 554번지 1호","부산광역시 금정구 산성로 453 (금성동)","609420","금성토산주","20220208111534","U","2022-02-10 02:40:00.0","","387095.450700437","196503.738089486","부산광역시 금정구 금성동 554번지 1호","자치단체자체시설","금성토산주","",
"544","민방위급수시설","11_46_01_P","3350000","3350000-E199200003","19921230","","01","영업/정상","18","사용중","","","","","","30","","부산광역시 금정구 부곡동 697번지","부산광역시 금정구 동부곡로12번길 108-0 (부곡동)","","보덕사","20220127160219","U","2022-01-29 02:40:00.0","","390948.306673997","193776.370641737","부산광역시 금정구 부곡동 697번지","민간시설","보덕사","",
"545","민방위급수시설","11_46_01_P","3350000","3350000-E199300004","19930831","","01","영업/정상","18","사용중","","","","","","50","","부산광역시 금정구 금성동 산 1번지 1호","부산광역시 금정구 북문로 122-0","","세심정","20220127151723","U","2022-01-29 02:40:00.0","","386636.152495052","198491.086563991","부산광역시 금정구 금성동 산 1번지 1호","자치단체자체시설","세심정","",
