"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","제조구분명","사업장부지용도구분명",
"1185","고압가스업","09_28_05_P","3400000","2008340004402200002","20081224","","03","폐업","03","폐업","20200724","","","","","","","부산광역시 기장군 일광면 횡계리 27 해양생물산업육성센터","부산광역시 기장군 일광면 횡계길 7, 해양생물산업육성센터","46048","(재)부산테크노파크 해양생물산업육성센터","20200724161158","U","2020-09-16 02:40:00.0","제조","402792.323019555","199422.531912758","냉동","업무용",
"1186","고압가스업","09_28_05_P","3400000","2009340004402100001","20100406","","03","폐업","03","폐업","20100406","","","","","390","","부산광역시 기장군 정관면 예림리 329-1 329-4,11","부산광역시 기장군 정관면 정관로 911 (329-4,11)","","예림종합가스","20131223095258","I","2018-08-31 23:59:59.0","제조","401132.71906700000","205391.70756700000","충전","위험시설",
"1187","고압가스업","09_28_05_P","3400000","2009340004402100002","20100406","","03","폐업","03","폐업","20100406","","","","","390","","부산광역시 기장군 정관면 예림리 329-11 329-1,4","부산광역시 기장군 정관면 정관로 909 (329-1,4)","","예림종합가스","20131223095100","I","2018-08-31 23:59:59.0","판매","401085.85964100000","205376.35820300000","","위험시설",
"1188","고압가스업","09_28_05_P","3400000","2014340004402100003","20141105","","03","폐업","03","폐업","20200512","","","","","","","부산광역시 기장군 장안읍 반룡리 840-2","","","삼풍공업(주)","20200511173905","U","2020-05-13 02:40:00.0","저장소","405845.469300549","205804.8283714","","",
"1189","고압가스업","09_28_05_P","3400000","2017340010902100055","20170620","","03","폐업","03","폐업","20170620","","","","","","","","부산광역시 기장군 기장읍 죽성로 197","","신앙촌식품㈜","20170925095427","I","2018-08-31 23:59:59.0","제조","403220.11445311","196682.225444162","냉동","",
"1190","고압가스업","09_28_05_P","3400000","1995340004402200001","20090422","","03","폐업","03","폐업","20130823","","","","","","","부산광역시 기장군 일광면 이천리 345","","","한국유리공업(주)","20130826090341","I","2018-08-31 23:59:59.0","제조","","","냉동","공업용",
"1191","고압가스업","09_28_05_P","3400000","1999340002502100011","19991215","","03","폐업","03","폐업","20070824","","","","","","","부산광역시 기장군 기장읍 대라리 534-2","","","차성에너지","20070824113751","I","2018-08-31 23:59:59.0","저장소","","","일반","기타",
"1192","고압가스업","09_28_05_P","3400000","2002340002502100001","19870112","","03","폐업","03","폐업","20070824","","","","","","","부산광역시 기장군 철마면 송정리 5","부산광역시 기장군 철마면 여락송정로 363","","대우정밀(주)","20070824112351","I","2018-08-31 23:59:59.0","제조","394117.140328901","202127.107015021","특정","지정되지않음",
"1193","고압가스업","09_28_05_P","3400000","2002340002502100002","19880215","","03","폐업","03","폐업","","","","","","","","부산광역시 기장군 정관면 예림리 940-4","부산광역시 기장군 정관면 농공길 13-70","","서일캐스팅(주)","20070704000000","I","2018-08-31 23:59:59.0","판매","399597.03267800000","205453.92208400000","일반","지정되지않음",
"1194","고압가스업","09_28_05_P","3400000","1987340002502100001","20090120","","03","폐업","03","폐업","20090121","","","","","","","부산광역시 기장군 철마면 송정리 5","부산광역시 기장군 철마면 여락송정로 363","","S&T대우주식회사","20090120161850","I","2018-08-31 23:59:59.0","제조","394117.140328901","202127.107015021","냉동","기타",
"1195","고압가스업","09_28_05_P","3400000","2002340002502100003","19880616","","03","폐업","03","폐업","20070824","","","","","","","부산광역시 기장군 철마면 송정리 5","부산광역시 기장군 철마면 여락송정로 363","","대우정밀주식회사","20070824112439","I","2018-08-31 23:59:59.0","판매","394117.140328901","202127.107015021","일반","지정되지않음",
"1196","고압가스업","09_28_05_P","3400000","2002340002502100004","19890502","","03","폐업","03","폐업","20041101","","","","","","","부산광역시 기장군 정관면 예림리 940-24","","","신동금속주식회사","20070910112628","I","2018-08-31 23:59:59.0","저장소","","","일반","지정되지않음",
"1197","고압가스업","09_28_05_P","3400000","2002340002502100007","19920730","","03","폐업","03","폐업","20050414","","","","","","","부산광역시 기장군 일광면 삼성리 510-4","부산광역시 기장군 일광면 기장대로 708","","기장군수산업협동조합","20071228103000","I","2018-08-31 23:59:59.0","제조","402505.611433115","197597.101824279","냉동","기타",
"1198","고압가스업","09_28_05_P","3400000","2002340002502100008","19950516","","03","폐업","03","폐업","20070824","","","","","","","부산광역시 기장군 일광면 이천리 345","","","한국유리공업주식회사","20070824114108","I","2018-08-31 23:59:59.0","제조","","","일반","지정되지않음",
"1199","고압가스업","09_28_05_P","3400000","2002340002502100009","19950516","","03","폐업","03","폐업","20070824","","","","","","","부산광역시 기장군 일광면 이천리 345","","","한국유리공업주식회사","20070824112657","I","2018-08-31 23:59:59.0","저장소","","","일반","지정되지않음",
"1200","고압가스업","09_28_05_P","3400000","2002340002502100011","19970523","","03","폐업","03","폐업","20040324","","","","","","","부산광역시 기장군 기장읍 대변리 534-2","","","차성에너지","20070910113214","I","2018-08-31 23:59:59.0","판매","","","일반","지정되지않음",
"1201","고압가스업","09_28_05_P","3400000","2002340002502200001","19950516","","03","폐업","03","폐업","20090422","","","","","","","부산광역시 기장군 일광면 이천리 345","","","한국유리공업주식회사","20090422143929","I","2018-08-31 23:59:59.0","제조","","","냉동","지정되지않음",
"1202","고압가스업","09_28_05_P","3400000","2002340002502200002","19960816","","03","폐업","03","폐업","20050826","","","","","","","부산광역시 기장군 기장읍 서부리 2B7-8L","","","기장 K 호텔","20071228103028","I","2018-08-31 23:59:59.0","제조","","","냉동","지정되지않음",
"1203","고압가스업","09_28_05_P","3400000","2002340002502200004","19971021","","03","폐업","03","폐업","20140710","","","","","","","부산광역시 기장군 장안읍 고리 216","","","한국수력원자력(주)고리원자력본부","20140710125755","I","2018-08-31 23:59:59.0","제조","","","냉동","지정되지않음",
"1204","고압가스업","09_28_05_P","3400000","2002340002502200006","20080827","","03","폐업","03","폐업","","","","","","","","부산광역시 기장군 장안읍 고리 216","","","한국수력원자력(주) 고리원자력본부","20080827105950","I","2018-08-31 23:59:59.0","제조","","","냉동","지정되지않음",
"1205","고압가스업","09_28_05_P","3400000","2003340002502200001","20031216","","03","폐업","03","폐업","20121203","","","","","","","부산광역시 기장군 정관면 달산리 산 133","","","사회복지법인 형제복지지원재단","20131227173511","I","2018-08-31 23:59:59.0","제조","","","일반","기타",
"1206","고압가스업","09_28_05_P","3400000","2004340002502100001","20090304","","03","폐업","03","폐업","20210909","","","","","","","부산광역시 기장군 기장읍 죽성리 833 외 8필지","","","신앙촌식품(주)","20210913113021","U","2021-09-15 02:40:00.0","제조","403232.866658086","196991.057950815","냉동","공업기타",
"1207","고압가스업","09_28_05_P","3400000","2005340002502100001","20070906","","03","폐업","03","폐업","20070906","","","","","","","부산광역시 기장군 철마면 고촌리 529-1","","","한국가스공사(대진버스 이동식CNG충전소)","20070906172347","I","2018-08-31 23:59:59.0","제조","","","충전","기타",
"1208","고압가스업","09_28_05_P","3260000","2002326004902100001","20080104","","02","휴업","02","휴업","","20080102","20080630","","","","","부산광역시 서구 남부민동 689-10","","","우양냉장(주)","20080104111405","I","2018-08-31 23:59:59.0","제조","","","냉동","지정되지않음",
"1209","고압가스업","09_28_05_P","3260000","2002326004902100023","19760531","","02","휴업","02","휴업","","","20080419","","","","","부산광역시 서구 남부민동 693-1","","","대림식품","20070420000000","I","2018-08-31 23:59:59.0","제조","","","냉동","지정되지않음",
"1210","고압가스업","09_28_05_P","3270000","1977327001402200513","19770125","","02","휴업","02","휴업","","20141013","20171013","","","","","부산광역시 동구 초량동 1204-1","","","아리랑관광호텔","20141013104135","I","2018-08-31 23:59:59.0","제조","385939.583801356","181366.44369841","냉동","지정되지않음",
"1211","고압가스업","09_28_05_P","3280000","328009202100001","20080521","","02","휴업","02","휴업","","20140930","21000123","","","","","부산광역시 영도구 청학동 217-37","","","대선조선(주) 제2공장","20140930123924","I","2018-08-31 23:59:59.0","제조","","","특정","공업용",
"1212","고압가스업","09_28_05_P","3280000","2005328009202100000","20050204","","02","휴업","02","휴업","","20150520","21001231","","","","","부산광역시 영도구 대평동1가 160-1","부산광역시 영도구 대평남로 35 (대평동1가)","","STX조선해양(주)","20150520163105","I","2018-08-31 23:59:59.0","저장소","385347.92398506","178699.167970317","","공업용",
"1213","고압가스업","09_28_05_P","3280000","2011328009202100001","20110926","","02","휴업","02","휴업","","20161101","20180102","20180103","","","","부산광역시 영도구 청학동 1-30번지","","","(주)송강중공업 제2공장","20170103190252","I","2018-08-31 23:59:59.0","저장소","388362.122374372","179396.841557616","","",
"1214","고압가스업","09_28_05_P","3280000","2011328009202100002","20110926","","02","휴업","02","휴업","","20161101","20180102","","","","","부산광역시 영도구 청학동 1-30","부산광역시 영도구 해양로 103 (청학동)","","(주)용담","20190104191041","U","2019-01-06 02:40:00.0","저장소","388362.122374372","179396.841557616","","",
"1215","고압가스업","09_28_05_P","3310000","2007331007102100001","20080821","","02","휴업","02","휴업","","20080821","20090820","","","","","부산광역시 남구 대연동 239-1","부산광역시 남구 황령산로 137 (대연동)","","스포츠랜드부산(주)","20131223184149","I","2018-08-31 23:59:59.0","제조","391208.795903082","185559.728433324","냉동","스키장",
"1216","고압가스업","09_28_05_P","3330000","2000333001502200015","19970509","","02","휴업","02","휴업","","20200228","99990101","","","","","부산광역시 해운대구 우동 651-2 우1동","부산광역시 해운대구 해운대해변로 217, 우1동 (우동)","","(주)엠디엠플러스","20200610170323","U","2020-06-13 02:40:00.0","제조","396311.478370083","186563.963573726","냉동","상업.업무용",
